"Reason for Credit Entry","Sub Order No","Order Date","Customer State","Product Name","SKU","Size","Quantity","Supplier Listed Price (Incl. GST + Commission)","Supplier Discounted Price (Incl GST and Commision)","Packet Id"
"CANCELLED","52973607597532096_1","2024-08-08","Karnataka","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","105.0",
"DELIVERED","52974570749328064_1","2024-08-08","Uttar Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","52975776010756928_1","2024-08-08","Uttar Pradesh","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","260.0","253.0",
"DELIVERED","52975730959737857_1","2024-08-08","Uttar Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","78.0",
"DELIVERED","52975891994708608_1","2024-08-08","Rajasthan","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","178.0",
"DELIVERED","52976463301993280_1","2024-08-08","Tamil Nadu","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","260.0","253.0",
"DELIVERED","52977199567108800_1","2024-08-08","Tamil Nadu","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","178.0",
"DELIVERED","52979430327477120_1","2024-08-08","Karnataka","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","177.0","160.0",
"DELIVERED","52980862745207808_1","2024-08-08","West Bengal","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","105.0",
"DELIVERED","52982124264884864_1","2024-08-08","Goa","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","178.0",
"DELIVERED","52982124264884864_2","2024-08-08","Goa","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","105.0",
"DELIVERED","52982502555679424_1","2024-08-08","Rajasthan","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","177.0","160.0",
"DELIVERED","52983146933806080_1","2024-08-08","Madhya Pradesh","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","178.0",
"DELIVERED","52983478606783296_1","2024-08-08","Andhra Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","52984961305830272_1","2024-08-08","Odisha","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","105.0",
"DELIVERED","52986152450417664_1","2024-08-08","Uttar Pradesh","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","178.0",
"DELIVERED","52988435254895424_1","2024-08-08","Rajasthan","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","178.0",
"DELIVERED","52988853955486528_1","2024-08-08","Uttar Pradesh","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Green)","WK/NewPotStand/Green/16","Free Size","1","261.0","261.0",
"RTO_COMPLETE","52988951841016448_1","2024-08-08","Uttar Pradesh","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","105.0",
"DELIVERED","52989658146169856_1","2024-08-08","Karnataka","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","177.0","160.0",
"DELIVERED","52989933439312768_1","2024-08-08","Rajasthan","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","90.0","90.0",
"CANCELLED","52990039852999680_1","2024-08-08","Himachal Pradesh","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","178.0",
"DELIVERED","52992625431700288_1","2024-08-08","Uttar Pradesh","Nivasam Rust Free Plant Container, Holds upto 60 Kgs-Pack of 8 (Green)","WK/NewPotStand/Green/8","Free Size","1","159.0","159.0",
"DELIVERED","52992686756619072_1","2024-08-08","Telangana","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Yellow, 4 Pack)","NV/NewPotStand/Yellow/4","Free Size","1","73.0","73.0",
"DELIVERED","52994677470952128_1","2024-08-08","Uttar Pradesh","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 20 (Red)","WK/NewPotStand/Red/20","Free Size","1","324.0","324.0",
"RTO_COMPLETE","52994811247092736_1","2024-08-08","Madhya Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","52995254674291392_1","2024-08-08","Maharashtra","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","105.0",
"RTO_COMPLETE","52997661645759360_1","2024-08-08","Assam","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","177.0","172.0",
"DELIVERED","52999412713153408_1","2024-08-08","Uttar Pradesh","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","105.0",
"DELIVERED","53001609605702528_1","2024-08-08","Jammu & Kashmir","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","260.0","234.0",
"DELIVERED","53002949950071680_1","2024-08-08","Rajasthan","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","192.0",
"DELIVERED","53004310032835585_1","2024-08-08","Odisha","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Multicolor)","WK/NewPotStand/Multi/16","Free Size","1","282.0","254.0",
"DELIVERED","53005578738492225_1","2024-08-08","West Bengal","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","192.0",
"DELIVERED","53007425079501760_1","2024-08-08","Uttar Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"CANCELLED","53007565324444672_1","2024-08-08","Jharkhand","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","78.0",
"DELIVERED","53007665140491136_1","2024-08-08","Telangana","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","192.0",
"DELIVERED","53008225738580800_1","2024-08-08","Karnataka","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 12 (Green)","NV/NewPotStand/Green/12","Free Size","1","213.0","213.0",
"DELIVERED","53008803709477888_1","2024-08-08","Uttar Pradesh","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Multicolor)","WK/NewPotStand/Multi/16","Free Size","1","263.0","237.0",
"DELIVERED","53009126114228928_1","2024-08-08","Bihar","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","53012025656370112_1","2024-08-08","West Bengal","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","192.0",
"DELIVERED","53012251804853120_1","2024-08-08","Odisha","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","192.0",
"DELIVERED","53013191457835648_1","2024-08-08","Gujarat","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","177.0","172.0",
"DELIVERED","53013759041764032_1","2024-08-08","Chhattisgarh","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","241.0","217.0",
"DELIVERED","53014621474552512_1","2024-08-08","West Bengal","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","241.0","217.0",
"DELIVERED","53016453045095040_1","2024-08-08","Maharashtra","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","105.0",
"DELIVERED","53017455216452418_1","2024-08-08","Uttar Pradesh","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","177.0","172.0",
"DELIVERED","53018927258958528_1","2024-08-08","Assam","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","53018942478902081_1","2024-08-08","Uttar Pradesh","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","192.0",
"CANCELLED","53019219143582528_1","2024-08-08","Uttar Pradesh","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Yellow, 4 Pack)","NV/NewPotStand/Yellow/4","Free Size","1","73.0","73.0",
"DELIVERED","53019147261600640_1","2024-08-08","Chhattisgarh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","53019476859583170_1","2024-08-08","Maharashtra","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","192.0",
"DELIVERED","53020818515583872_1","2024-08-08","Karnataka","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","177.0","172.0",
"DELIVERED","53021079368923840_1","2024-08-08","Karnataka","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","177.0","172.0",
"DELIVERED","53022330420755136_1","2024-08-08","Punjab","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","192.0",
"DELIVERED","53023698807055168_1","2024-08-08","Odisha","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","177.0","172.0",
"DELIVERED","53025987302066816_1","2024-08-08","Delhi","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","105.0",
"DELIVERED","53027595093173248_1","2024-08-08","Karnataka","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","241.0","217.0",
"DELIVERED","53029051843246785_1","2024-08-08","Maharashtra","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"RTO_COMPLETE","53031931684742080_1","2024-08-08","Kerala","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","192.0",
"CANCELLED","53033771352613760_1","2024-08-08","Meghalaya","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Yellow)","Yellow/12","Free Size","1","203.0","203.0",
"DELIVERED","53033699805039238_1","2024-08-08","Haryana","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","53034267151764096_1","2024-08-08","Uttar Pradesh","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","192.0",
"DELIVERED","53035717169931200_1","2024-08-08","Telangana","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","78.0",
"DELIVERED","53036418379053760_1","2024-08-08","Maharashtra","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","177.0","172.0",
"DELIVERED","53037606116680640_1","2024-08-08","Delhi","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","177.0","172.0",
"DELIVERED","53039362464703306_1","2024-08-08","Gujarat","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
"DELIVERED","53039675547388544_1","2024-08-08","Odisha","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Yellow, 4 Pack)","NV/NewPotStand/Yellow/4","Free Size","1","73.0","66.0",
"DELIVERED","53041849552757632_1","2024-08-08","Chhattisgarh","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Yellow, 4 Pack)","NV/NewPotStand/Yellow/4","Free Size","1","73.0","66.0",
"DELIVERED","53042178465883008_1","2024-08-08","Assam","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","192.0",
"DELIVERED","53042391389725634_1","2024-08-08","Karnataka","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
"DELIVERED","53043389517822657_1","2024-08-08","Madhya Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
"DELIVERED","53044539317969792_1","2024-08-08","West Bengal","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Green)","WK/NewPotStand/Green/16","Free Size","1","261.0","261.0",
"DELIVERED","53044901433205760_1","2024-08-08","Uttar Pradesh","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","105.0",
"DELIVERED","53045903221744640_1","2024-08-08","Karnataka","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
"CANCELLED","53047992374069888_1","2024-08-08","Andhra Pradesh","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","95.0",
"DELIVERED","53049338037953409_1","2024-08-08","Maharashtra","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","177.0","172.0",
"DELIVERED","53049992627387072_1","2024-08-08","Uttar Pradesh","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Red)","Red/12","Free Size","1","210.0","210.0",
"DELIVERED","53050285287957377_1","2024-08-08","Odisha","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
"DELIVERED","53050320426699392_1","2024-08-08","Uttar Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
"DELIVERED","53050259052585856_1","2024-08-08","Chhattisgarh","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Blue)","Blue/12","Free Size","1","178.0","161.0",
"DELIVERED","53050259052585856_2","2024-08-08","Chhattisgarh","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Red)","Red/12","Free Size","1","190.0","171.0",
"DELIVERED","53050496848651266_1","2024-08-08","Delhi","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","71.0",
"DELIVERED","53052434301389440_1","2024-08-08","Uttar Pradesh","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","192.0",
"DELIVERED","53055355463295808_1","2024-08-08","Tamil Nadu","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","71.0",
"RTO_COMPLETE","53059013231928192_1","2024-08-08","Andhra Pradesh","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","192.0",
"DELIVERED","53062197690131328_1","2024-08-08","Andaman & Nicobar Islands","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
"DELIVERED","53062847022916480_1","2024-08-08","Punjab","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","192.0",
"DELIVERED","53063412247323648_1","2024-08-08","Gujarat","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","95.0",
"DELIVERED","53063507974570560_1","2024-08-08","Gujarat","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","95.0",
"DELIVERED","53063529041912832_1","2024-08-08","Uttar Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","71.0",
"CANCELLED","53063893438850048_1","2024-08-08","Bihar","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","95.0",
"CANCELLED","53063850870858626_1","2024-08-08","Karnataka","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
"DELIVERED","53063893472404288_1","2024-08-08","Odisha","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","192.0",
"DELIVERED","53065871620063808_1","2024-08-08","Uttar Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","53066899543310912_1","2024-08-08","West Bengal","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Yellow, 4 Pack)","NV/NewPotStand/Yellow/4","Free Size","1","73.0","66.0",
"DELIVERED","53066878743757376_1","2024-08-08","Maharashtra","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
"DELIVERED","53067141078911616_1","2024-08-08","Uttar Pradesh","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","192.0",
"DELIVERED","53067834641769280_1","2024-08-08","Andhra Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
"DELIVERED","53070699648060032_1","2024-08-08","Uttar Pradesh","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","177.0","172.0",
"DELIVERED","53070433817266816_1","2024-08-08","Telangana","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","192.0",
"DELIVERED","53072120763278208_1","2024-08-08","Delhi","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","192.0",
"DELIVERED","53072539832968192_1","2024-08-08","Tamil Nadu","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Green)","Green/12","Free Size","1","203.0","203.0",
"RTO_COMPLETE","53072680660919168_1","2024-08-08","Madhya Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","71.0",
"DELIVERED","53072845539009408_1","2024-08-08","Odisha","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","192.0",
